id,organization_id,user_id,name,folder,filename,path,extension,disk,created_at,updated_at
90,,,www.utahpetrehab.com,screenshots,www.utahpetrehab.com,screenshots/www.utahpetrehab.com,png,r2,2024-05-03 21:41:58,2024-05-03 21:41:58
91,,,www.banfield.com,screenshots,www.banfield.com,screenshots/www.banfield.com,png,r2,2024-05-03 21:41:59,2024-05-03 21:41:59
92,,,fairfieldvet.com,screenshots,fairfieldvet.com,screenshots/fairfieldvet.com,png,r2,2024-05-03 21:42:00,2024-05-03 21:42:00
93,,,www.thrivepetcare.com,screenshots,www.thrivepetcare.com,screenshots/www.thrivepetcare.com,png,r2,2024-05-03 21:42:02,2024-05-03 21:42:02
94,,,www.banfield.com,screenshots,www.banfield.com,screenshots/www.banfield.com,png,r2,2024-05-03 21:42:03,2024-05-03 21:42:03
95,,,vcahospitals.com,screenshots,vcahospitals.com,screenshots/vcahospitals.com,png,r2,2024-05-03 21:42:05,2024-05-03 21:42:05
96,,,www.thrivepetcare.com,screenshots,www.thrivepetcare.com,screenshots/www.thrivepetcare.com,png,r2,2024-05-03 21:42:07,2024-05-03 21:42:07
97,,,vetiqpetcare.com,screenshots,vetiqpetcare.com,screenshots/vetiqpetcare.com,png,r2,2024-05-03 21:42:08,2024-05-03 21:42:08
98,,,www.doggieinthewindowslc.com,screenshots,www.doggieinthewindowslc.com,screenshots/www.doggieinthewindowslc.com,png,r2,2024-05-03 21:42:09,2024-05-03 21:42:09
99,,,www.dogwatchofutah.com,screenshots,www.dogwatchofutah.com,screenshots/www.dogwatchofutah.com,png,r2,2024-05-03 21:42:11,2024-05-03 21:42:11
100,,,www.brooksidepets.com,screenshots,www.brooksidepets.com,screenshots/www.brooksidepets.com,png,r2,2024-05-03 21:42:12,2024-05-03 21:42:12
101,,,vcahospitals.com,screenshots,vcahospitals.com,screenshots/vcahospitals.com,png,r2,2024-05-03 21:42:13,2024-05-03 21:42:13
102,,,canyonviewcares.com,screenshots,canyonviewcares.com,screenshots/canyonviewcares.com,png,r2,2024-05-03 21:42:15,2024-05-03 21:42:15
103,,,homewardboundutahvet.square.site,screenshots,homewardboundutahvet.square.site,screenshots/homewardboundutahvet.square.site,png,r2,2024-05-03 21:42:17,2024-05-03 21:42:17
104,,,whitepinevet.com,screenshots,whitepinevet.com,screenshots/whitepinevet.com,png,r2,2024-05-03 21:42:19,2024-05-03 21:42:19
105,,,www.vetspecialtycenter.net,screenshots,www.vetspecialtycenter.net,screenshots/www.vetspecialtycenter.net,png,r2,2024-05-03 21:42:20,2024-05-03 21:42:20
106,,,rsharpacres.business.site,screenshots,rsharpacres.business.site,screenshots/rsharpacres.business.site,png,r2,2024-05-03 21:42:21,2024-05-03 21:42:21
107,,,www.mydoodlecrush.com,screenshots,www.mydoodlecrush.com,screenshots/www.mydoodlecrush.com,png,r2,2024-05-03 21:42:23,2024-05-03 21:42:23
108,,,www.banfield.com,screenshots,www.banfield.com,screenshots/www.banfield.com,png,r2,2024-05-03 21:42:24,2024-05-03 21:42:24
109,,,www.petsmart.com,screenshots,www.petsmart.com,screenshots/www.petsmart.com,png,r2,2024-05-03 21:42:25,2024-05-03 21:42:25
110,,,countrysideanimalclinictooele.com,screenshots,countrysideanimalclinictooele.com,screenshots/countrysideanimalclinictooele.com,png,r2,2024-05-03 21:42:27,2024-05-03 21:42:27
111,,,www.petsmart.com,screenshots,www.petsmart.com,screenshots/www.petsmart.com,png,r2,2024-05-03 21:42:29,2024-05-03 21:42:29
